brief	 0.32104456425619504
engineer	 0.2086491921230661
magazine	 0.16854227854768342
present	 0.3041471416445612
slow	 0.26589711501381263
fish	 0.24137087660569173
possibility	 0.16700655845572598
roll	 0.26611584215319267
apply	 0.2221064128759289
silent	 0.2351903816697444
light	 0.24106863413845706
next	 0.2670286867327246
order	 0.2565355506007903
conduct	 0.2791326073409049
York	 0.17077070909575603
sweep	 0.2981035341320342
main	 0.2284087428024615
resource	 0.20238905724953338
careful	 0.2681910822232968
information	 0.18572210720189056
spread	 0.2689035368692245
mother	 0.21995208957325887
club	 0.21906950965171706
anything	 0.17541886362927075
risk	 0.2471222842245948
somewhere	 0.16380446781023308
exactly	 0.24818286618785873
suffer	 0.20603787489364958
quiet	 0.27230266987547114
attend	 0.158534092020962
whisper	 0.16542675442168872
agent	 0.18880058510181863
ready	 0.16736773031694688
brown	 0.28652873732771794
paint	 0.21323511254465288
boat	 0.19300681764554417
nobody	 0.1504485618485226
brother	 0.19124073255471186
town	 0.17945145681076655
rise	 0.2565325469675763
cast	 0.2956952254753647
agree	 0.15975175522108592
weather	 0.20931746275457058
baby	 0.2110793987530378
afternoon	 0.17054321536574704
enemy	 0.1774618479457065
unite	 0.16753948340479913
book	 0.2036846591613704
support	 0.29597054840400294
particularly	 0.29274888908580204
road	 0.15360376585714824
study	 0.275100591938057
travel	 0.22982905591532996
everybody	 0.19479214910869821
role	 0.18680394613763393
throughout	 0.19418473089344898
wild	 0.2617619738043703
dead	 0.220810539162615
group	 0.2305329719971385
happen	 0.14073584070571177
due	 0.22630991236889925
however	 0.11826548019895776
Thomas	 0.24692864873441694
dog	 0.19589255522236423
standard	 0.23836287517530055
guard	 0.20094414269655395
respect	 0.23155529600962568
suit	 0.19302937059858935
without	 0.18705277944165646
car	 0.1985633678552123
round	 0.2873266064640247
believe	 0.17227795219043984
command	 0.2407857067525672
address	 0.2601077350288134
teacher	 0.20345761079707286
letter	 0.1686769860297561
note	 0.25876038686726016
play	 0.20632374036957532
degree	 0.21267367902251835
form	 0.3221109802513229
cut	 0.281949030382799
strange	 0.26515779065081146
post	 0.24850316822638271
jump	 0.21911230268751153
contain	 0.2298347157468859
manage	 0.262840329411939
manner	 0.20166405684223648
conversation	 0.1619287892178432
article	 0.15452737164294533
forty	 0.2374515325993853
once	 0.26339417758158407
escape	 0.20632405893493563
moment	 0.18068909189462165
feeling	 0.15999139071776586
title	 0.2341186588339802
committee	 0.13775031260719664
mirror	 0.16375125641180235
kiss	 0.18836715037103033
suggest	 0.20119239860229657
big	 0.26066865635178776
troop	 0.15922851593208778
energy	 0.23269222038745035
several	 0.31358517874306463
loud	 0.21827229380447097
father	 0.22607887139091137
usual	 0.2508428795935975
food	 0.2053411203311023
whatever	 0.19521202378691535
free	 0.27482592040315296
product	 0.21391733617526415
office	 0.16455778867191695
expression	 0.17331672487101818
dad	 0.21200882777077096
strength	 0.19959746944604953
evidence	 0.14425772609787516
